,avg._session_duration,bounce_rate,net_profit,page_views_0,page_views_1,page_views_2,page_views_3,page_views_4,page_views_5,page_views_6,page_views_7,page_views_8,page_views_9,page_visitors_0,page_visitors_1,page_visitors_2,page_visitors_3,page_visitors_4,page_visitors_5,page_visitors_6,page_visitors_7,page_visitors_8,page_visitors_9,pages_/_session,site_age,site_type,starting_price
184,0.19455703532136653,0.7687,0.0013429872708163027,0.001138983338927836,0.0013569867195116477,0.0016321369937430743,0.001799623140661457,0.0015877454108214194,0.0008973302940800858,0.0009443582330180484,0.0010999420079216295,0.0011768615716915534,0.0011488696739889903,0.009800594400264376,0.012527803400610424,0.01733797251872383,0.016554637089819867,0.016332098615699422,0.014172362724360508,0.01426360349874989,0.016043911291713446,0.016685934789550928,0.01630650669117557,0.2059079061685491,0.21052631578947367,0.6,8.0
185,0.02374059061957151,0.0546,0.001284596519911246,1.96951302394765e-05,2.3765974088187193e-05,2.6945109284323165e-05,4.780333776628843e-05,0.0002682104547179103,0.0,0.0,0.0,0.0,0.0,0.00021697501226743338,0.00026927155368573785,0.00020028462670840006,0.00027483501553874896,0.0006587138833965157,0.0,0.0,0.0,0.0,0.0,0.23892267593397046,0.05263157894736842,0.2,0.17
186,0.025477707006369428,0.4728,0.0012262057690061894,0.00034869685309813316,0.00011758923231561462,0.00013011192339307704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006555983447588295,0.0012139473763270248,0.0015165997011308292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19374456993918332,0.013410237923576063,0.6,0.001
187,0.01563404748118124,0.8923000000000001,0.0012262057690061894,1.0545424065231511e-05,1.3414399730037144e-05,1.2871620550209052e-05,1.3414399730037144e-05,1.2483921136046127e-05,1.0894353537978143e-05,1.484888756243996e-05,1.4926427445272544e-05,1.3298089905788267e-05,1.2600230960295005e-05,0.00022031308937924004,0.00031377924850982674,0.0002870746316153734,0.0002937507858389867,0.00026148270709152227,0.00024145424442068228,0.0003382584806630756,0.000294863478209589,0.0002826238621329645,0.00026037001472092007,0.10425716768027801,0.10526315789473684,0.6,0.995
188,0.1372321945570353,0.1433,0.0011678150181011328,2.182747701737258e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.679000490697336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520417028670721,0.05263157894736842,0.4,0.4
189,0.08801389693109438,0.1183,0.0011678150181011328,3.547449639590748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.566308120095113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15638575152041703,0.05263157894736842,0.0,0.001
190,0.028372900984365953,0.5443,0.0011094242671960762,0.0,0.00013612126431260236,0.00015217202005894737,0.0007583788240440941,0.0002607666259659822,0.00021583226386449937,0.00015635917373190694,0.00017202223006408904,0.00017163453064992612,0.0003172156606681038,0.0,0.0022509766657282963,0.002647095149662687,0.012270771463001309,0.0043962475562493815,0.00397008637830873,0.0030042694006260006,0.003204554027334401,0.0033592182668481098,0.0057626337873489105,0.08340573414422241,0.3684210526315789,0.6,0.1
191,0.013317892298784018,0.9133,0.0011094242671960762,0.0006137281726199075,0.0007241449657735081,0.0009351309869609708,0.001272041777868551,0.0010029783844394825,0.000683824226700564,0.0007368227366166356,0.0008371981149434165,0.0007570218760945239,0.001056519673535382,0.015173785857902508,0.01729791559338215,0.022396272035481533,0.031463602163519046,0.02495880256497845,0.016902909801818362,0.01815913948822827,0.020333340380385014,0.018628695668622408,0.02605369185765104,0.09730668983492616,0.05263157894736842,0.6,0.5
192,0.030110017371163866,0.795,0.0011094242671960762,7.746234294975206e-05,0.00025022120190075064,0.00020416251149819536,3.159750225427824e-05,7.77337325396661e-05,0.00010630717936347355,1.7058774223168622e-06,0.0,0.0,0.0,0.0013496958455404958,0.0039834386867559565,0.0031522574859160963,0.000605304649607609,0.001054832367330907,0.0012617931482629204,1.6690385559033337e-05,0.0,0.0,0.0,0.1372719374456994,0.04023071377072819,0.2,0.195
193,0.026635784597568036,0.342,0.0011094242671960762,0.000793504390967255,0.0008974466039043347,0.001133439237305306,0.0011255301692563824,0.0012839053799419365,0.0014492979500238395,0.0019320612605395117,0.0017958624563440767,0.0018356404162371926,0.0015686318297031875,0.015005769309941573,0.01735355021191226,0.024097578670132333,0.02286471552350507,0.026553290732051437,0.030840494435981802,0.04078573884442446,0.036724411691726355,0.04211095545781171,0.035270122763349246,0.11207645525629888,0.9473684210526315,0.0,1.5
194,0.0561667631731326,0.4951,0.000992642765385963,1.9578820415227624e-05,3.8498551826378276e-05,2.085822848196527e-05,9.227246057077572e-06,5.582871563946095e-06,1.7834173051494468e-06,0.0,0.0,0.0,0.0,0.00029041270872718006,0.0005952904182721891,0.0002737223231681467,0.00015466423951370894,6.119808038312224e-05,3.115538637686223e-05,0.0,0.0,0.0,0.0,0.1520417028670721,0.0357606344628695,0.6,0.001
195,0.02026635784597568,0.8918,0.000992642765385963,0.000331831928582046,0.00030678654642712113,0.00018760774651343856,0.0002031544930213718,0.0002644885403419462,0.000272281298566621,0.00029220904845459524,0.00040010579541613676,0.0003538144853650837,0.0002998854968550211,0.007053356937247488,0.006662801915166108,0.004109172924634008,0.0044819248687857525,0.005656928012141699,0.006014102263105013,0.0063924176691097685,0.00890598973430019,0.007864509675416508,0.006677266915983937,0.10338835794960903,0.10526315789473684,0.6,0.45
196,0.06890561667631731,0.6293,0.000992642765385963,5.214557120491317e-05,7.300379968687845e-05,0.00010797428684437412,3.28381403795996e-05,2.954269535921475e-05,5.005199436843339e-05,5.280466020899014e-05,5.1176322669505867e-05,4.609746034397157e-05,3.559080622015635e-05,0.0008033638915748046,0.0010826496765959624,0.0016668131711621292,0.0005162892599594312,0.0004817957964707623,0.0007087850400736157,0.0007221373485208424,0.0006687281147319357,0.0006253331122784491,0.000465105410911729,0.1364031277150304,0.05263157894736842,0.6,0.25
197,0.04400694846554719,0.0025,0.0009342520144809063,0.002058218649908127,0.002086094237786441,0.002614102069934926,0.0032726870647734837,0.0028071376082466457,0.0031012463838306394,0.0037397873189569737,0.003064763868957908,0.0031448625679239683,0.0033148299910929937,0.013788483856502741,0.013540353457858445,0.016822795951135002,0.02170751545807876,0.020559216931617264,0.022965970529229874,0.02715525730454724,0.0215283719864118,0.021920039700863782,0.02231393280005697,0.35273675065160726,0.2631578947368421,0.6,2.05
198,0.05732484076433121,0.8177,0.0009342520144809063,0.0009385427418056046,0.001550681346827444,0.0013733864047307393,0.0010778431413143428,0.0009745987873227564,0.0008492555667238834,0.0010449274610519108,0.0009369144042661203,0.0007119324342273759,0.0007335272915962507,0.01662696209390901,0.023271960931145485,0.021091083884765126,0.01600051628925996,0.01516488431893769,0.014698666215655359,0.01754715868439705,0.015942656285988645,0.012113881838746397,0.013465803069028096,0.13466550825369245,0.10526315789473684,0.6,0.7
199,0.034163288940359006,0.0369,0.0008758612635758495,2.434752320943158e-05,1.9733900180892794e-05,7.300379968687845e-05,6.303992474289132e-05,2.1517317486042238e-05,5.427791798280925e-06,1.8997271293983239e-06,1.8221872465657392e-06,5.040092384118002e-07,8.141687697421388e-07,0.00024479232153248897,0.00023032732071466005,0.0007466165806740912,0.0006631646528789246,0.0001835942411493667,0.00010348039046600669,4.339500245348668e-05,4.673307956529335e-05,1.4465000817828892e-05,1.891577030023778e-05,0.21285838401390098,0.05263157894736842,0.6,0.25
200,0.03821656050955414,0.7842,0.0008174705126707929,0.0001393779393915709,0.00012666139860702702,9.963874943987127e-05,0.00010297296440167242,7.804389207099644e-05,8.467355205318243e-05,6.939819513516327e-05,7.211209103430372e-05,9.297031951626899e-05,8.048639838022287e-05,0.0024468105229542873,0.002159735891338914,0.0017636174074045228,0.0016612497093091182,0.0012584550711511136,0.0012862723804161692,0.0010581704444427135,0.0010448181359954869,0.001305188150716407,0.0010181135191010336,0.12945264986967855,0.15789473684210525,0.6,3.0
